section,index,id_hex,slot,ja
0,105,73C75594,text1,\xAE\xB6連拿起武器的時間都沒有，就被四處追著跑，受到襲擊。
0,105,73C75594,text2,\xAE\xB6連拿起武器的時間都沒有，就被四處追著跑，受到襲擊。
0,105,73C75594,text3,"r weapons,
the gigiri lay into Ukon's men with
a vengeance."
0,105,73C75594,text4," weapons,
the gigiri lay into Ukon's men with
a vengeance."
0,106,BFF64228,text1,"eapons,
the gigiri lay into Ukon's men with
a vengeance."
0,106,BFF64228,text2,"eapons,
the gigiri lay into Ukon's men with
a vengeance."
0,106,BFF64228,text3,歉，得救了……
0,106,BFF64228,text4,\xAD\x89，得救了……
0,107,D76C51AA,text1,，得救了……
0,107,D76C51AA,text2,，得救了……
0,107,D76C51AA,text3,った。ハクが言ってたのはアレだったんだ……
0,107,D76C51AA,text4,\x81\xA3た。ハクが言ってたのはアレだったんだ……
0,108,416B1D24,text1,た。ハクが言ってたのはアレだったんだ……
0,108,416B1D24,text2,た。ハクが言ってたのはアレだったんだ……
0,108,416B1D24,text3,\x80\xA6
0,108,416B1D24,text4,\xA6
0,109,55F1DB41,text1,唉……我還在想彼此的想法有點對不上。哈克原來是指那種生物啊……
0,109,55F1DB41,text2,唉……我還在想彼此的想法有點對不上。哈克原來是指那種生物啊……
0,109,55F1DB41,text3,\x94\x9F物啊……
0,109,55F1DB41,text4,\x9F物啊……
0,110,48F4EBF9,text1,\x89\xA9啊……
0,110,48F4EBF9,text2,\x89\xA9啊……
0,110,48F4EBF9,text3,"r stories weren't
meshing. You were talking about this thing..."
0,110,48F4EBF9,text4," stories weren't
meshing. You were talking about this thing..."
0,111,58702C65,text1,"tories weren't
meshing. You were talking about this thing..."
0,111,58702C65,text2,"tories weren't
meshing. You were talking about this thing..."
0,111,58702C65,text3, this thing...
0,111,58702C65,text4,this thing...
0,112,2467003E,text1,is thing...
0,112,2467003E,text2,is thing...
0,112,2467003E,text3,\x81\xAEか？
0,112,2467003E,text4,\xAEか？
0,113,4CFD13BC,text1,\x81\x8B？
0,113,4CFD13BC,text2,\x81\x8B？
0,113,4CFD13BC,text3,\xBC\x99應該……很不妙吧？
0,113,4CFD13BC,text4,\x99應該……很不妙吧？
0,114,69AFA135,text1,\x87\x89該……很不妙吧？
0,114,69AFA135,text2,\x87\x89該……很不妙吧？
0,114,69AFA135,text3,
0,114,69AFA135,text4,"テメェ等、一旦退くぞっ！！
まだ無事な奴は、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,115,98F913E0,text1,"\x86メェ等、一旦退くぞっ！！
まだ無事な奴は、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,115,98F913E0,text2,"\x86メェ等、一旦退くぞっ！！
まだ無事な奴は、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,115,98F913E0,text3,"\xB4は、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,115,98F913E0,text4,"は、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,116,53A5C045,text1,"\xAF、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,116,53A5C045,text2,"\xAF、動けない奴を担いで逃げろ！！
今すぐにだ！！"
0,116,53A5C045,text3,"\xB2\x92事的人趕快帶著無法動彈的人逃走！！
馬上逃離！！"
0,116,53A5C045,text4,"\x92事的人趕快帶著無法動彈的人逃走！！
馬上逃離！！"
0,117,D2DD9A39,text1,"\xBA\x8B的人趕快帶著無法動彈的人逃走！！
馬上逃離！！"
0,117,D2DD9A39,text2,"\xBA\x8B的人趕快帶著無法動彈的人逃走！！
馬上逃離！！"
0,117,D2DD9A39,text3,\xA6\xAC上逃離！！
0,117,D2DD9A39,text4,\xAC上逃離！！
0,118,F78F28B0,text1,\xB8\x8A逃離！！
0,118,F78F28B0,text2,\xB8\x8A逃離！！
0,118,F78F28B0,text3,"
Carry the wounded if you can still stand!
MOVE!"
0,118,F78F28B0,text4,"Carry the wounded if you can still stand!
MOVE!"
0,119,711B5A1E,text1,"rry the wounded if you can still stand!
MOVE!"
0,119,711B5A1E,text2,"rry the wounded if you can still stand!
MOVE!"
0,119,711B5A1E,text3,とも何してる、早く逃げろ！
0,119,711B5A1E,text4,\x81\xA8も何してる、早く逃げろ！
0,120,5449E897,text1,も何してる、早く逃げろ！
0,120,5449E897,text2,も何してる、早く逃げろ！
0,120,5449E897,text3,"u two! What are you doing, standing there like
that!? Get moving!"
0,120,5449E897,text4," two! What are you doing, standing there like
that!? Get moving!"
0,121,A742B903,text1,"wo! What are you doing, standing there like
that!? Get moving!"
0,121,A742B903,text2,"wo! What are you doing, standing there like
that!? Get moving!"
0,121,A742B903,text3,\x81\x82#@－－#
0,121,A742B903,text4,\x82#@－－#
0,122,82100B8A,text1,@－－#
0,122,82100B8A,text2,@－－#
0,122,82100B8A,text3,@－－#
0,122,82100B8A,text4,－－#
0,123,04847924,text1,\x8D－#
0,123,04847924,text2,\x8D－#
0,123,04847924,text3,\xA6噫……嗚嗚……噫噫……
0,123,04847924,text4,噫……嗚嗚……噫噫……
0,124,CFD8AA81,text1,\xAB……嗚嗚……噫噫……
0,124,CFD8AA81,text2,\xAB……嗚嗚……噫噫……
0,124,CFD8AA81,text3,\x80\xA6………なっ！？　オイ、なに人の足にしがみついてんだ！！
0,124,CFD8AA81,text4,\xA6………なっ！？　オイ、なに人の足にしがみついてんだ！！
0,125,D0807978,text1,\x80\xA6……なっ！？　オイ、なに人の足にしがみついてんだ！！
0,125,D0807978,text2,\x80\xA6……なっ！？　オイ、なに人の足にしがみついてんだ！！
0,125,D0807978,text3,\xABしがみついてんだ！！
0,125,D0807978,text4,しがみついてんだ！！
0,126,F5D2CBF1,text1,\x97がみついてんだ！！
0,126,F5D2CBF1,text2,\x97がみついてんだ！！
0,126,F5D2CBF1,text3,\xA6……什麼！？喂，你怎麼抱著別人的腳啊！！
0,126,F5D2CBF1,text4,……什麼！？喂，你怎麼抱著別人的腳啊！！
0,127,E45844BD,text1,\xA6…什麼！？喂，你怎麼抱著別人的腳啊！！
0,127,E45844BD,text2,\xA6…什麼！？喂，你怎麼抱著別人的腳啊！！
0,127,E45844BD,text3,！？喂，你怎麼抱著別人的腳啊！！
0,127,E45844BD,text4,\xBC\x81？喂，你怎麼抱著別人的腳啊！！
0,128,2F049718,text1,？喂，你怎麼抱著別人的腳啊！！
0,128,2F049718,text2,？喂，你怎麼抱著別人的腳啊！！
0,128,2F049718,text3,e you clinging to my legs for!?
0,128,2F049718,text4,\x8Fわわ……
0,129,1731BAA2,text1,\x9A哇哇……哇啊啊啊啊啊……
0,129,1731BAA2,text2,\x9A哇哇……哇啊啊啊啊啊……
0,129,1731BAA2,text3,-
0,129,1731BAA2,text4,\x81\x84てるから動けないんだ！　いいから立て！
0,130,0E2A8BE3,text1,おじゃる、置いてかないでほしいでおじゃるぅぅぅ！！
0,130,0E2A8BE3,text2,おじゃる、置いてかないでほしいでおじゃるぅぅぅ！！
0,130,0E2A8BE3,text3,立てと言ってるだろうが、死にたいのか！！
0,130,0E2A8BE3,text4,れじゃあ身動きがとれん
0,131,093219CD,text1,
0,131,093219CD,text2,
0,131,093219CD,text3,\x82らら、囲まれちゃったかな
0,131,093219CD,text4,\x8C、何か手立てがあるのか？
0,132,65A1F20A,text1,\x81\x82るのか？
0,132,65A1F20A,text2,\x81\x82るのか？
0,132,65A1F20A,text3,\x9F
0,132,65A1F20A,text4,\xA6というか、<私:わたくし>だけ逃げるなら、どうとでもなるかなって
0,133,DF6BFAD0,text1,\xA7\x81:わたくし>だけ逃げるなら、どうとでもなるかなって
0,133,DF6BFAD0,text2,\xA7\x81:わたくし>だけ逃げるなら、どうとでもなるかなって
0,133,DF6BFAD0,text3,うとでもなるかなって
0,133,DF6BFAD0,text4,オンだけなら？
0,134,B3F81117,text1,くし>だけなら
0,134,B3F81117,text2,くし>だけなら
0,134,B3F81117,text3,\x81は？
0,134,B3F81117,text4,\xB0っちゃったね
0,135,DB620295,text1,\xAD
0,135,DB620295,text2,\xAD
0,135,DB620295,text3,\x82はは、大丈夫だよ。このくらいで見捨てるのなら、とっくに見限ってたってば
0,135,DB620295,text4,てるのなら、とっくに見限ってたってば
0,136,2507D820,text1,\x81\x86したらいいかな……
0,136,2507D820,text2,\x81\x86したらいいかな……
0,136,2507D820,text3,ちっ、しょうがねぇ。気は進まねぇが……
0,136,2507D820,text4,
0,137,3C1CE961,text1,。ここは俺がなんとかするから、他の連中を率いて、できるだけ遠くに離れてくれ。
0,137,3C1CE961,text2,。ここは俺がなんとかするから、他の連中を率いて、できるだけ遠くに離れてくれ。
0,137,3C1CE961,text3,\xA0け遠くに離れてくれ。
0,137,3C1CE961,text4,\x80\xA6ちょっと待ってほしいかな
0,138,59FF887E,text1,\x81\x97ておきたかったけど
0,138,59FF887E,text2,\x81\x97ておきたかったけど
0,138,59FF887E,text3,\xA0\xB4口を作るから、合図をしたら一瞬だけ耳を塞いで目を閉じて
0,138,59FF887E,text4,\x92塞いで目を閉じて
0,139,BB84F5AE,text1,の後は、全力で駆け抜けぬけること
0,139,BB84F5AE,text2,の後は、全力で駆け抜けぬけること
0,139,BB84F5AE,text3,光弾か#@－－#
0,139,BB84F5AE,text4,
0,140,966F5373,text1,\xBF\xAB跑！！
0,140,966F5373,text2,\xBF\xAB跑！！
0,140,966F5373,text3,"ll right! Everyone, run!"
0,140,966F5373,text4,"ryone, run!"
0,141,C43AD16C,text1, run!
0,141,C43AD16C,text2, run!
0,141,C43AD16C,text3,\x82\x83#@ーーー#ッ、目がっ、目が#@ーーー#っ！？
0,141,C43AD16C,text4,#ッ、目がっ、目が#@ーーー#っ！？
0,142,45428B10,text1,\x81\xA3、目が#@ーーー#っ！？
0,142,45428B10,text2,\x81\xA3、目が#@ーーー#っ！？
0,142,45428B10,text3,\x81？
0,142,45428B10,text4,\x84を蹴落としたい……
0,143,1717090F,text1,-
0,143,1717090F,text2,-
0,143,1717090F,text3,"
"
0,143,1717090F,text4,\xB7\xA4
0,144,088A2A1B,text1,
0,144,088A2A1B,text2,
0,144,088A2A1B,text3,
0,144,088A2A1B,text4,\xC4
0,145,2DD89892,text1,\xF9\xDA\xD8
0,145,2DD89892,text2,\xF9\xDA\xD8
0,145,2DD89892,text3,\xE3
0,145,2DD89892,text4,
0,146,30DDA82A,text1,\xBF\xB3H=F
0,146,30DDA82A,text2,\xBF\xB3H=F
0,146,30DDA82A,text3,
0,146,30DDA82A,text4,\x89
0,147,FB817B8F,text1,\xBE^
0,147,FB817B8F,text2,\xBE^
0,147,FB817B8F,text3,
0,147,FB817B8F,text4,
0,148,931B680D,text1,
0,148,931B680D,text2,
0,148,931B680D,text3,b!
0,148,931B680D,text4,
0,149,5847BBA8,text1,
0,149,5847BBA8,text2,
0,149,5847BBA8,text3,"\x82\x89がら逃げてきたハクたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。"
0,149,5847BBA8,text4,"\xA6きたハクたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。"
0,150,AE7CCD64,text1,"クたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。"
0,150,AE7CCD64,text2,"クたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。"
0,150,AE7CCD64,text3,連れたボロギギリが、血の匂いをたどり追ってきた。
0,150,AE7CCD64,text4,\x82\x92たどり追ってきた。
0,151,624DDAD8,text1,"\x93\x88克等人好不容易逃生。
未能安心多久，巨奇利就帶著蟲群，循著血的味道追了上來。"
0,151,624DDAD8,text2,"\x93\x88克等人好不容易逃生。
未能安心多久，巨奇利就帶著蟲群，循著血的味道追了上來。"
0,151,624DDAD8,text3,\x91\x97血的味道追了上來。
0,151,624DDAD8,text4,"ed alive,
but before they can so much as catch their breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…"
0,152,B4673FE0,text1,"ir breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…"
0,152,B4673FE0,text2,"ir breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…"
0,152,B4673FE0,text3,"gion of bugs catch on
to the scent of blood…"
0,152,B4673FE0,text4,ood…
0,153,7856285C,text1,"\x80\x81蟲達を里まで誘き寄せてしまう。
それを防ぐには、何としてもここで食い止めねばならなかった。"
0,153,7856285C,text2,"\x80\x81蟲達を里まで誘き寄せてしまう。
それを防ぐには、何としてもここで食い止めねばならなかった。"
0,153,7856285C,text3,\x81\x84止めねばならなかった。
0,153,7856285C,text4,\x84止めねばならなかった。
0,154,F9AF9EEB,text1,\xAD\xA2めねばならなかった。
0,154,F9AF9EEB,text2,\xAD\xA2めねばならなかった。
0,154,F9AF9EEB,text3,劇，無論如何都得在這裡阻止牠們才行。
0,154,F9AF9EEB,text4,\x8A\x87，無論如何都得在這裡阻止牠們才行。
0,155,359E8957,text1,，無論如何都得在這裡阻止牠們才行。
0,155,359E8957,text2,，無論如何都得在這裡阻止牠們才行。
0,155,359E8957,text3,"ack to the village.
To prevent that, they try anything they can to hold
the enemy back."
0,155,359E8957,text4,"ck to the village.
To prevent that, they try anything they can to hold
the enemy back."
0,156,2FF67DF6,text1," to the village.
To prevent that, they try anything they can to hold
the enemy back."
0,156,2FF67DF6,text2," to the village.
To prevent that, they try anything they can to hold
the enemy back."
0,156,2FF67DF6,text3,"ウコンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。"
0,156,2FF67DF6,text4,"\x82\xA6コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。"
0,157,E3C76A4A,text1,"コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。"
0,157,E3C76A4A,text2,"コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。"
0,157,E3C76A4A,text3,ち伏せする。
0,157,E3C76A4A,text4,\x81\xA1伏せする。
0,158,655318E4,text1,伏せする。
0,158,655318E4,text2,伏せする。
0,158,655318E4,text3,"分開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。"
0,158,655318E4,text4,"\x88\x86開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。"
0,159,4001AA6D,text1,"開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。"
0,159,4001AA6D,text2,"開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。"
0,159,4001AA6D,text3,"litting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together."
0,159,4001AA6D,text4,"itting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together."
0,160,5F597994,text1,"ting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together."
0,160,5F597994,text2,"ting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together."
0,160,5F597994,text3, lie in wait for the Boro-Gigiri together.
0,160,5F597994,text4,lie in wait for the Boro-Gigiri together.
0,161,0D0CFB8B,text1,e in wait for the Boro-Gigiri together.
0,161,0D0CFB8B,text2,e in wait for the Boro-Gigiri together.
0,161,0D0CFB8B,text3,、ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。
0,161,0D0CFB8B,text4,\x80\x81ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。
0,162,157DF04D,text1,ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。
0,162,157DF04D,text2,ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。
0,162,157DF04D,text3,\x92\x83退作戦だった。
0,162,157DF04D,text4,\x83退作戦だった。
0,163,47287252,text1,\x80\x80作戦だった。
0,163,47287252,text2,\x80\x80作戦だった。
0,163,47287252,text3,"Haku plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand."
0,163,47287252,text4,"aku plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand."
0,164,58B55146,text1,"u plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand."
0,164,58B55146,text2,"u plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand."
0,164,58B55146,text3,"up as a decoy,
risking life and limb so they can gain the
upper hand."
0,164,58B55146,text4,"p as a decoy,
risking life and limb so they can gain the
upper hand."
0,165,0AE0D359,text1,"as a decoy,
risking life and limb so they can gain the
upper hand."
0,165,0AE0D359,text2,"as a decoy,
risking life and limb so they can gain the
upper hand."
0,165,0AE0D359,text3,"y can gain the
upper hand."
0,165,0AE0D359,text4," can gain the
upper hand."
0,166,8EECB25B,text1,"an gain the
upper hand."
0,166,8EECB25B,text2,"an gain the
upper hand."
0,166,8EECB25B,text3,r hand.
0,166,8EECB25B,text4, hand.
0,167,DCB93044,text1,and.
0,167,DCB93044,text2,and.
0,167,DCB93044,text3,\xA7おじゃるよ！？
0,167,DCB93044,text4,おじゃるよ！？
