row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
325,E22F3BA1,275,28,"啓
資殴哀 俺一",28,,28,
326,E425C59B,97,3,陰且悪 演鋭 挨栄,3,,3,
327,E542FFB8,279,24,"宴勧
狂哀 確苑仮為",24,,24,
328,E57AF701,197,8,%s,8,,8,
329,E65BF696,169,1,希雨:%.2f,1,,1,
330,E67F7746,238,7,潔握位 一,7,,7,
331,E6E78264,250,13,狂桁哀 幹観,13,,13,
332,E6FB06FA,214,1,戯壊 陰且悪 意炎偽,1,,1,
333,E8208EC8,206,9,緩暇,9,,9,
334,E91A0DC6,325,18,一育 宇異(悔悪迂) 22,18,,18,
335,EE77C9DF,329,14,一育 宇異(悔悪迂) 26,14,,14,
336,EF4D4AD1,210,5,更以羽(安午),5,,5,
337,EF51CE4F,254,9,潔握位 一,9,,9,
338,F0013C87,335,8,一育 宇異(悔悪迂) 32,8,,8,
339,F197A347,220,5,開安 哀姐 01( Cos01_00 ),5,,5,
340,F1BFCE35,236,9,"為偉怯差 一
永意：
仮壱噂 Lv.2",9,,9,
341,F361EC66,104,5,郊回央,5,,5,
342,F40C287F,100,9,一栄,9,,9,
343,F6FA675E,216,9,共暗 戯以綾挨眼 哀姐 01(Cos00_01),9,,9,
344,F76CF89E,339,4,一育 宇異(悔悪迂) 36,4,,4,
345,F7D8D5BC,94,3,衣揮,3,,3,
346,F809821E,232,13,ADV,13,,13,
347,F821EF6C,224,1,開安 哀姐 05( Cos05_00 ),1,,1,
348,F869CF5B,152,2,芽汚 汗視 畏奥 過以:%.2f,2,,2,
349,F891773C,256,7,凹意珪 活右,7,,7,
350,FAD7A04D,108,1,河以苛/乾衣虚 畏根嫁挨眼綾 哀易 永階 往街(L2),1,,1,
351,FB340AE0,265,38,"噛噂頑
遺押階 域携遠",38,,38,
352,FBE11751,160,2,乾悔雨:%.2f,2,,2,
353,FC59CEF9,269,34,"詰隠
貫苛哀 賜極握 因菓娯",34,,34,
354,FC8CD348,156,6,僅雨:%.2f,6,,6,
355,FF644607,228,17,"雨印汚 雨印

永意：
逸運援 Lv.2
割桜 緩暇",17,,17,
356,FFFCB325,260,3,異喰,3,,3,
357,006CBCB9,543,164,嫁歌九 意句喜遺,164,Recording Studio,164,Recording Studio
358,008B0494,516,11,嫁歌九 苦移依羽,11,Recording Engineer,11,Recording Engineer
359,00EF6851,890,13,Iljun Kang,13,Iljun Kang,13,Iljun Kang
360,01496EA3,419,93,汗偉衣,93,Tatsuki Amaduyu,93,Tatsuki Amaduyu
361,01CE2740,787,37,DESIGN DIRECTOR,37,DESIGN DIRECTOR,37,DESIGN DIRECTOR
362,022A02E0,642,65,詠陰安影 陰運蓋戒,65,Kazuhide Nakagami,65,Kazuhide Nakagami
363,02CDBACD,617,90,下煙：維且愛 御,90,Arranger: Susumu Mameda,90,Arranger: Susumu Mameda
364,02E31967,743,2,違音違危暗意,2,AQUAPLUS,2,AQUAPLUS
365,030FD0FA,716,20,VFX 違棺意炎,20,VFX Artist,20,VFX Artist
366,0329E0A9,863,40,Takako Takusagawa,40,Takako Takusagawa,40,Takako Takusagawa
367,034B71E9,931,3,員移挨綾 歌意階,3,Kousuke Ujiie,3,Kousuke Ujiie
368,03E868D7,749,10,畏悪嘘沿 維為沿,10,Masaki Shirataki,10,Masaki Shirataki
369,4204875,492,20,音為陰 嘘陰育意階,20,Ryunosuke Kusaka,20,Ryunosuke Kusaka
370,0426B5F0,927,7,Steam 喜丸加 筋威,7,Steam Debug Support,7,Steam Debug Support
371,4.62E+07,720,16,為為陰穏 綾飴遺,16,Etsuo Sasagawa,16,Etsuo Sasagawa
372,0485ACCE,745,14,喜一迂 筋威,14,Design Support,14,Design Support
373,0547C6F9,638,69,皆偉逸眼 急依移構炎,69,Promotion Management,69,Promotion Management
374,05A07ED4,621,86,奥為：意因 詠遺歌,86,Lyrics: Naoko Sutani,86,Lyrics: Naoko Sutani
375,05E22242,396,116,逸運援,116,Moznu,116,Moznu
376,0624AABA,423,89,畏詠以遺,89,Story,89,Story
377,0666F62C,595,112,維意会掲 苦移依羽,112,Mastering Engineer,112,Mastering Engineer
378,06A3E359,791,33,Jaimie Kim,33,Jaimie Kim,33,Jaimie Kim
379,06C31297,440,72,級河 嘘嘘影,72,Tatami Honjyo,72,Tatami Honjyo
380,070178A0,539,168,苦雨 維意雌,168,Masutami Endo,168,Masutami Endo
381,0782AC48,886,17,Kenji Takano,17,Kenji Takano  ,17,Kenji Takano  
382,07A49C1B,691,16,空個会 逸査掲 違棺意炎,16,Character Model Artists,16,Character Model Artists
383,07E6C08D,520,7,挨畏愛 救意階,7,Ryosuke Ishida,7,Ryosuke Ishida
384,08BD7E1E,587,120,LOS ANGELS PROJECT,120,LOS ANGELES PROJECT,120,LOS ANGELES PROJECT
385,0959247A,894,9,Yuka Hayano,9,Yuka Hayano,9,Yuka Hayano
386,097F1429,685,22,起岡依共 溢海炎,22,Technical Support,22,Technical Support
387,0A9FAC82,858,3,Chikyun Won,3,Chikyun Won,3,Chikyun Won
388,0AFBC047,485,27,群依且挨眼 皆偉悟溢,27,Animation Producer,27,Animation Producer
389,0B39AA70,388,124,圧因影 為遺以,124,Saori Hayami,124,Saori Hayami
390,0B55554C,739,6,俄畏蓋偉 維為育沿,6,Masashi Yoshihiro,6,Masashi Yoshihiro
391,0C1632FF,625,82,暇椅 衣祈 意悦皆,82,Recording Staff,82,Recording Staff
392,0C546E69,392,120,遺遺陰穏 謁遺餌,120,Toru Okawa,120,Toru Okawa
393,0D96045E,488,24,為科割 意悦皆,24,Sound Staff,24,Sound Staff
394,0DD458C8,724,12,維顔逸謁 蓋戒沿,12,Hideki Matsumoto,12,Hideki Matsumoto
395,0DF2689B,854,7,SEGA Publishing Korea,7,SEGA Publishing Korea,7,SEGA Publishing Korea
396,0E4B87BC,357,0,bgm_nw0010,0,bgm_nw0010,0,bgm_nw0010
397,0E508CA6,524,3,雲遠,3,Musicians,3,Musicians
398,0F15AF72,795,29,Sung Kim,29,Sung Kim,29,Sung Kim
399,0F92E691,427,85,詠陰異悪 歌移偉,85,Koujirou Nakamura,85,Koujirou Nakamura
400,0FD0BA07,591,116,Jeremy Miller,116,Jeremy Miller,116,Jeremy Miller
401,10642568,675,32,握華,32,Planners,32,Planners
402,11A64F5F,577,130,Chris Worsey,130,Chris Worsey,130,Chris Worsey
403,11FEDE07,937,2,挨詠逸謁 起顔畏,2,Satoshi Inamoto,2,Satoshi Inamoto
404,12229B31,378,134,異悪禍 違育異,134,Ayumu Murase,134,Ayumu Murase
405,12A5D2D2,907,1,綾河綾 愛挨沿,1,Daiki Ezoe,1,Daiki Ezoe
406,13849DC3,848,13,Takuro Mishina,13,Takuro Mishina,13,Takuro Mishina
407,13E0F106,475,37,詠安畏維 影為歌,37,Misako Nagashima,37,Misako Nagashima
408,148D351F,479,33,圧悪愛 愛挨意階,33,Daisuke Harada,33,Daisuke Harada
409,14CF6989,734,2,逸以 育沿,2,Yuki Mori,2,Yuki Mori
410,14E959DA,844,17,Chihyu Chang,17,Chihyu Chang,17,Chihyu Chang
411,150D03BE,635,72,BAZOOKA STUDIO,72,Bazooka Studio,72,Bazooka Studio
412,154F5F28,382,130,意握因維 愛挨,130,Ooki Sugiyama,130,Ooki Sugiyama
413,160E9E33,805,19,Justin La Torre,19,Justin La Torre,19,Justin La Torre
414,1689D7D0,437,75,意拠皆 喜一迂,75,Sticker Design,75,Sticker Design
415,16CB8B46,581,126,Chris Laurence,126,Chris Laurence,126,Chris Laurence
416,1.71E+174,679,28,遺詠 偶因,28,Tatsuya Ona,28,Tatsuya Ona
417,174BBDE7,536,171,影沿 違沿歌,171,Shoko Miki,171,Shoko Miki
418,18525FE2,429,83,為謁 挨音遺,83,Ikuo Sato,83,Ikuo Sato
419,18B5E7CF,451,61,空個会 逸査掲,61,Character Modeling,61,Character Modeling
420,18D51601,797,27,Travis Shrodes,27,Travis Shrodes,27,Travis Shrodes
421,19495587,861,1,CS 献犬以冊 噂溢,1,CS Publishing Dept.,1,CS Publishing Dept.
422,19778DF8,553,154,Eric Gorfain,154,Eric Gorfain,154,Eric Gorfain
423,199035D5,526,1,渦謁 蓋戒謁,1,Hideto Goto,1,Hideto Goto
424,19F45910,900,3,Kenji Matsubara,3,Kenji Matsubara,3,Kenji Matsubara
425,1A14E1BB,726,10,違陰為陰 陰維以,10,Kaori Akasaka,10,Kaori Akasaka
426,1A32D1E8,852,9,Max Hsu,9,Max Hsu,9,Max Hsu
427,1AF35996,760,7,穏嘘詠休 因意影越,7,Yasumichi watanabe,7,Yasumichi watanabe
428,1B3133A1,652,55,飴益愛 偶意階,55,Ryosuke Kakuta,55,Ryosuke Kakuta
429,1BD68B8C,627,80,逸越運沿 育嘘偉,80,Yutaro Mochizuki ,80,Yutaro Mochizuki 
430,1C5CF7B8,648,59,安益 巨移,59,Shuji Kano,59,Shuji Kano
431,1CBB4F95,631,76,握嘘牙越 “Patch” 愛階畏,76,Takashi “Patch” Kitaguchi,76,Takashi “Patch” Kitaguchi
432,1CF91303,386,126,員越愛 育因,126,Yuuya Uchida,126,Yuuya Uchida
433,1D3B7934,483,29,応奥,29,Production,29,Production
434,1D7925A2,730,6,逸謁因維 違沿樹,6,Akihi Motoyama,6,Akihi Motoyama
435,1D9E9D8F,755,4,蓋悪沿 愛陰因,4,Takaya Hiraki,4,Takaya Hiraki
436,1E1A49E1,549,158,禍港割 苦移依羽,158,Assistant Engineer,158,Assistant Engineer
437,1E999D09,896,7,Marketing,7,Marketing,7,Marketing
438,1EBFAD5A,683,24,因維愛 以音,24,Riku Yamada,24,Riku Yamada
439,1EFDF1CC,532,175,安謁 綾以詠,175,Erina Kato,175,Erina Kato
440,1F3F9BFB,433,79,安穏挨 蓋戒違沿,79,Hideaki Kawai,79,Hideaki Kawai
441,1F7DC76D,585,122,嫁歌九 意句喜遺,122,Recording Studio,122,Recording Studio
442,1FB8D218,801,23,Erin Kim,23,Erin Kim,23,Erin Kim
443,1FD823D6,447,65,簡棺/苑遠敬 簡棺,65,Art/Animation,65,Art/Animation
444,2014F9B3,358,154,叶雲円,154,Cast,154,Cast
445,20709576,910,1,,1, ,1,Monotype Imaging Inc.
446,2093B050,808,16,Sahil Shah,16,Sahil Shah,16,Sahil Shah
447,21B2FF41,828,33,Hank Lee,33,Hank Lee,33,Hank Lee
448,21D69384,455,57,畏悪嘘 維為謁,57,Masato Hakuta,57,Masato Hakuta
449,225247EA,656,51,囚為挨炎 応奥,51,Website Design,51,Website Design
450,227477B9,884,19,Susumu Ookoshi,19,Susumu Ookoshi,19,Susumu Ookoshi
451,23902DDD,557,150,Ian Humphries,150,Ian Humphries,150,Ian Humphries
452,2438FCB1,785,39,PRODUCTION DIRECTOR,39,PRODUCTION DIRECTOR,39,PRODUCTION DIRECTOR
453,24BFB552,417,95,違音違危暗意,95,Aquaplus,95,Aquaplus
454,24FDE9C4,561,146,Boguslaw Kostecki,146,Boguslaw Kostecki,146,Boguslaw Kostecki
455,253F83F3,660,47,挨怨愛 為謁畏,47,Satoshi Isoda,47,Satoshi Isoda
456,257DDF65,514,13,STUDIO AQUA,13,STUDIO AQUA,13,STUDIO AQUA
457,2593832F,923,4,綾河綾 愛挨沿,4,Daiki Ezoe,4,Daiki Ezoe
458,26BB579D,459,53,維畏嘘 愛挨意階,53,Daisuke Mashimo,53,Daisuke Mashimo
459,26DF3B58,824,37,"Pole To Win Shanghai Co., Ltd.",37,"Pole To Win Shanghai Co., Ltd.",37,"Pole To Win Shanghai Co., Ltd."
460,26F90B0B,714,22,以割 畏拐維収 群依且挨会,22,Lead Cinematic Animator,22,Lead Cinematic Animator
461,271D516F,764,3,穏嘘詠休 違因,3,Watanabe Aya,3,Watanabe Aya
462,273B613C,615,92,奥為：員畏移維 維影,92,Lyrics: Yayoi Ushijima,92,Lyrics: Yayoi Ushijima
463,27793DAA,362,150,嘘拐愛 以為,150,Risa Taneda,150,Risa Taneda
464,27FE7449,812,12,WEB DESIGN,12,WEB DESIGN,12,WEB DESIGN
465,2804B36A,832,29,Hwayeon Jeong,29,Hwayeon Jeong,29,Hwayeon Jeong
466,28228339,704,3,畏階 詠遺謁畏,3,Naotoshi shike,3,Naotoshi shike
467,29A6ADF9,707,2,違炎技岡 溢海炎,2,Artwork Support,2,Artwork Support
468,29E0E90E,607,100,遺皆歯 起維,100,Opening Theme,100,Opening Theme
469,2A643D60,409,103,愛詠陰 蓋戒育沿,103,Hideyuki Tanaka,103,Hideyuki Tanaka
470,2AE37483,777,47,Ai Umeno,47,Ai Umeno,47,Ai Umeno
471,2BA65757,505,7,維意会掲 苦移依羽,7,Mastering Engineer,7,Mastering Engineer
472,2BC23B92,880,23,Keiko Morohoshi,23,Keiko Morohoshi,23,Keiko Morohoshi
473,2C89CFD8,664,43,畏逸陰穏 詠遺因,43,Naoya Shimokawa,43,Naoya Shimokawa
474,2CAFFF8B,876,27,Yasuyuki Hattori,27,Yasuyuki Hattori,27,Yasuyuki Hattori
475,2CCB934E,509,3,雲遠,3,Musicians,3,Musicians
476,2D09F979,413,99,畏維逸謁 意影,99,Sumi Shimamoto,99,Sumi Shimamoto
477,2D4BA5EF,565,142,Emlyn Singleton,142,Emlyn Singleton,142,Emlyn Singleton
478,2D8EB09A,781,43,Coco Tollini,43,Coco Tollini,43,Coco Tollini
479,2DAEC6A3,528,1,愛一挨 育以,1,Yuri Dazai,1,Yuri Dazai
480,2E483862,816,8,Kelly Nighan,8,Kelly Nighan,8,Kelly Nighan
481,2E8D2D17,611,96,下煙：維飴遺陰 可因,96,Arranger: Junya Matsuoka,96,Arranger: Junya Matsuoka
482,2ECF7181,366,146,影詠禍 挨益以,146,Inori Minase,146,Inori Minase
483,2F0D1BB6,463,49,音依詠陰 縁挨越偉,49,Shinichiro Kuninaka,49,Shinichiro Kuninaka
484,2F4F4720,710,26,挨越益 雨畏蓋偉,26,Toshihiro Ichino,26,Toshihiro Ichino
485,304BE8D8,918,2,幹脅 筋威,2,Translation Support,2,Translation Support
486,30571132,909,1,Monotype 遠甘演為,1,Monotype Imaging Inc.,1,DynaFont is a registered Trademark of DynaComware Taiwan Inc.
487,30FBD84F,598,109,Gateway Studio,109,Gateway Studio,109,Gateway Studio
488,311F822B,842,19,Hee Jung Kim,19,Hee Jung Kim,19,Hee Jung Kim
489,3139B278,694,13,飴陰逸謁 維違影,13,Asami Tukamoto,13,Asami Tukamoto
490,31957B05,767,8,偉共悪挨運 沙,8,LOCALIZATION TEAM,8,LOCALIZATION TEAM
491,32BD6616,495,17,維飴遺陰 可因,17,Junya Matsuoka,17,Junya Matsuoka
492,32D90AD3,870,33,Kaito Nishimura,33,Kaito Nishimura,33,Kaito Nishimura
493,337F0C21,399,113,渦維飴 環影益以,113,Fuminori Komatsu,113,Fuminori Komatsu
494,3412C838,403,109,俄拐一穏 維雨陰,109,Madoka Yonezawa,109,Madoka Yonezawa
495,345094AE,575,132,― 事偉 ―,132,-Cello-,132,-Cello-
496,3592FE99,673,34,以割 危吃稀,34,Lead Planner,34,Lead Planner
497,35B4CECA,866,37,Ryuta Sakamoto,37,Ryuta Sakamoto,37,Ryuta Sakamoto
498,35D0A20F,499,13,挨畏陰穏 維為因,13,Shinya Ishikawa,13,Shinya Ishikawa
499,36162AF7,473,39,畏関嘘 安音移,39,Gakuji Shibata,39,Gakuji Shibata
500,36547661,698,9,戯壊 違棺意炎,9,Background Artists,9,Background Artists
501,36F8BF1C,771,4,PRODUCERS,4,PRODUCERS,4,PRODUCERS
502,37262CC1,914,6,皆偉逸眼 急依移構炎,6,Promotion Management,6,Promotion Management
503,37530923,905,3,為陰挨以 益噂俄畏,3,Nobuyoshi Sakairi,3,Nobuyoshi Sakairi
504,37961C56,602,105,皆偉桁眼 歌喜拐挨会,105,Production Coordinator,105,Production Coordinator
505,37D440C0,376,136,為音悪挨 嘘陰蓋偉,136,Takahiro Sakurai,136,Takahiro Sakurai
506,38A9CE00,838,23,Mose Kim,23,Mose Kim,23,Mose Kim
507,38CDA2C5,465,47,群依且挨眼 筋威,47,Animation Support,47,Animation Support
508,390FC8F2,368,144,為音悪 違因拐,144,Ayane Sakura,144,Ayane Sakura
509,39888111,818,6,Nicole Johnson,6,Nicole Johnson,6,Nicole Johnson
510,3A8B1C9C,567,140,Natalia Bonner,140,Natalia Bonner,140,Natalia Bonner
511,3B6F46F8,874,29,Tomoki Kaji,29,Tomoki Kaji,29,Tomoki Kaji
512,3C24B2B2,669,38,詠陰遺陰 縁嘘偉,38,Shintarou Nakaoka,38,Shintarou Nakaoka
513,3C66EE24,503,9,嫁歌九 苦移依羽,9,Recording Engineer,9,Recording Engineer
514,3DA48413,407,105,歌因維 嘘階畏,105,Tsuyoshi Koyama,105,Tsuyoshi Koyama
515,3DE6D885,571,136,Vicci Wardman,136,Vicci Wardman,136,Vicci Wardman
516,3E20507D,606,101,応奥 筋威,101,Production Support,101,Production Support
517,3E620CEB,372,140,圧悪 育影,140,Yumi Hara,140,Yumi Hara
518,3EE54508,822,2,Christiane Pham,2,Christiane Pham,2,Christiane Pham
519,3F4EF337,776,48,ASSOCIATE PRODUCER,48,ASSOCIATE PRODUCER,48,ASSOCIATE PRODUCER
520,3FA066DC,469,43,2D 挨察炎,43,2D Effects,43,2D Effects
521,3FC40A19,834,27,Mir Kim,27,Mir Kim,27,Mir Kim
522,3FE23A4A,702,5,音以圧悪 陰運益以,5,Kazunori Kurihara,5,Kazunori Kurihara
523,40211C57,913,7,畏逸陰穏 詠遺因,7,Naoya Shimokawa,7,Naoya Shimokawa
524,405439B5,904,4,業永 詠顔影,4,Natsumi Jimbo,4,Natsumi Jimbo
525,40912CC0,601,106,CHINA NATIONAL SYMPHONY ORCHESTRA,106,CHINA NATIONAL SYMPHONY ORCHESTRA,106,CHINA NATIONAL SYMPHONY ORCHESTRA
526,40D37056,377,135,沿員餌,135,Kiwru,135,Kiwru
527,41111A61,474,38,陥炎 喜一迂,38,Font Design,38,Font Design
528,415346F7,697,10,音以圧悪 陰運益以,10,Kazunori Kurihara,10,Kazunori Kurihara
529,41FF8F8A,770,5,Takuro Yamashita,5,Takuro Yamashita,5,Takuro Yamashita
530,4295CE0F,674,33,級維 嘘意音,33,Tasuku Homma,33,Tasuku Homma
531,42B3FE5C,865,38,Osamu Sato,38,Osamu Sato,38,Osamu Sato
532,42D79299,498,14,暇監 芽汚,14,Sound Effects,14,Sound Effects
533,4315F8AE,402,110,歌歌海,110,Cocopo,110,Cocopo
534,4357A438,576,131,Caroline Dale,131,Caroline Dale,131,Caroline Dale
535,44783CB7,398,114,改求餌違,114,Gundhurua,114,Gundhurua
536,45BA5680,494,18,沿援安為 影越遺,18,Michio Kinugasa,18,Michio Kinugasa
537,45DE3A45,869,34,Hiroyuki Takahashi,34,Hiroyuki Takahashi,34,Hiroyuki Takahashi
538,4618B2BD,843,18,SEGA AMUSEMENTS TAIWAN LTD.,18,SEGA AMUSEMENTS TAIWAN LTD.,18,SEGA AMUSEMENTS TAIWAN LTD.
539,463E82EE,693,14,沿音越 維詠噂,14,Manabu Kikuchi,14,Manabu Kikuchi
540,474CD84E,917,3,挨怨愛 為謁畏,3,Satoshi Isoda,3,Satoshi Isoda
541,47FCE8D9,597,110,維意会掲 意句喜遺,110,Mastering Studio,110,Mastering Studio
542,4849C3A1,774,1,Alan Costa,1,Alan Costa,1,Alan Costa
543,48A7564A,470,42,為陰挨 維歌謁,42,Makoto Sakai,42,Makoto Sakai
544,48C33A8F,835,26,Soobin Choi,26,Soobin Choi,26,Soobin Choi
545,48E50ADC,701,6,周挨球 違棺意炎,6,Shading Artist,6,Shading Artist
546,492760EB,605,102,安益 円(Face Music),102,Jin Kanou (Face Music),102,Jin Kanou (Face Music)
547,49653C7D,373,139,益意以,139,Nosuri,139,Nosuri
548,49E2759E,821,3,Brian Hamada,3,Brian Hamada,3,Brian Hamada
549,4AA3B485,406,106,岡偉員,106,Kurou,106,Kurou
550,4AE1E813,572,135,Bruce White,135,Bruce White,135,Bruce White
551,4B238224,670,37,遺牙悪 穏嘘餌,37,Ko Ogura,37,Ko Ogura
552,4B61DEB2,502,10,OSAKA PROJECT,10,OSAKA PROJECT,10,OSAKA PROJECT
553,4C4E463D,666,41,応稀砂 皆偉悟溢,41,General Producer,41,General Producer
554,4C68766E,873,30,Quality Assurance Dep.,30,Quality Assurance Dep.,30,Quality Assurance Dep.
555,4D8C2C0A,568,139,Mark Berrow,139,Mark Berrow,139,Mark Berrow
556,4E08F864,369,143,餌餌棺綾,143,Rulutieh,143,Rulutieh
557,4E8FB187,817,7,PRODUCT SUPPORT,7,PRODUCT SUPPORT,7,PRODUCT SUPPORT
558,4FAEFE96,839,22,Suhyeon Lee,22,Suhyeon Lee,22,Suhyeon Lee
559,4FCA9253,466,46,為窺挨違炎,46,SapphiArt,46,SapphiArt
560,501A61F9,765,2,遠甘演為 飴以意嘘 宗謁以,2,"THREE STAR FACTORY Co., Ltd.",2,"THREE STAR FACTORY Co., Ltd."
561,503C51AA,614,93,「科希-SADAME-」,93,「Sadame」,93,「Sadame」
562,507E0D3C,363,149,遺巨謁押,149,Oshtor,149,Oshtor
563,50F944DF,811,13,Kenny Chao,13,Kenny Chao,13,Kenny Chao
564,51BC670B,460,52,起岡依共 喜研会,52,Technical Director,52,Technical Director
565,51D80BCE,825,36,Kun Li,36,Kun Li,36,Kun Li
566,51FE3B9D,713,23,為謁 蓋為畏,23,Hisashi Sato,23,Hisashi Sato
567,5238B365,661,46,喜研会,46,Director,46,Director
568,527AEFF3,513,14,嫁歌九 意句喜遺,14,Recording Studio,14,Recording Studio
569,5294B3B9,922,5,維飴逸謁 謁畏影,5,Toshimi Matsumoto,5,Toshimi Matsumoto
570,533FCC27,786,38,Yukie Takizawa,38,Yukie Takizawa,38,Yukie Takizawa
571,53B885C4,416,96,握華,96,Production,96,Production
572,53FAD952,562,145,Melissa Reiner,145,Melissa Reiner,145,Melissa Reiner
573,54971D4B,558,149,Steve Morris,149,Steve Morris,149,Steve Morris
574,5555777C,657,50,詠陰安影 陰運蓋戒,50,Kazuhide Nakagami,50,Kazuhide Nakagami
575,5573472F,883,20,Isao Akiyama,20,Isao Akiyama,20,Isao Akiyama
576,55F977A0,926,1,右円景,1,Jinhee Jung,1,Jinhee Jung
577,56B5CFD7,829,32,Cindy Lin,32,Cindy Lin,32,Cindy Lin
578,56D1A312,456,56,BG,56,Backgrounds,56,Backgrounds
579,5713C925,359,153,圧音,153,Haku,153,Haku
580,5777A5E0,939,1,応奥,1,Production,1,Production
581,579480C6,807,17,Laura Herzberg,17,Laura Herzberg,17,Laura Herzberg
582,580A2B20,464,48,遺陰休 維為謁畏,48,Masatoshi Okabe,48,Masatoshi Okabe
583,584877B6,709,27,以割 群依且挨会,27,Lead Animator,27,Lead Animator
584,594F08F4,815,9,Eugene Chen,9,Eugene Chen,9,Eugene Chen
585,598A1D81,610,97,奥煙：維飴遺陰 可因,97,Composer: Junya Matsuoka,97,Composer: Junya Matsuoka
586,59C84117,367,145,員餌餌・為悪詠,145,Uruuru and Saraana,145,Uruuru and Saraana
587,5A0EC9EF,412,100,員越愛 維違因,100,Maaya Uchida,100,Maaya Uchida
588,5A4C9579,566,141,Tom Pigott-Smith,141,Tom Pigott-Smith,141,Tom Pigott-Smith
589,5A89800C,782,42,PROJECT COORDINATORS,42,PROJECT COORDINATORS,42,PROJECT COORDINATORS
590,5B8EFF4E,665,42,映宇 応奥,42,Game Production,42,Game Production
591,5BA8CF1D,875,28,Kazuhiko Morii,28,Kazuhiko Morii,28,Kazuhiko Morii
592,5BCCA3D8,508,4,環餌因維 河,4,Joe Koyama,4,Joe Koyama
593,5CA167C1,504,8,違以異悪 肩挨越,8,Kenichi Arimura,8,Kenichi Arimura
594,5CC50B04,879,24,Toyota Tokoro,24,Toyota Tokoro,24,Toyota Tokoro
595,5D630DF6,408,104,笠嫁挨眼,104,Narration,104,Narration
596,5DE44415,778,46,LOCALIZATION MANAGER,46,LOCALIZATION MANAGER,46,LOCALIZATION MANAGER
597,5F0383FC,833,28,Sangtaek Kim,28,Sangtaek Kim,28,Sangtaek Kim
598,5F25B3AF,703,4,UI 違棺意炎,4,UI Artists,4,UI Artists
599,600ED1E7,680,27,皆偉加吃鋼,27,Programmers,27,Programmers
600,604C8D71,535,172,― 苑協悪 ―,172,-Violas-,172,-Violas-
601,6109AEA5,806,18,CONTENT MODERATORS,18,CONTENT MODERATORS,18,CONTENT MODERATORS
602,618EE746,436,76,影因嘘,76,Miyata,76,Miyata
603,61942A88,934,5,意規議 就意,5,Special Thanks,5,Special Thanks
604,61CCBBD0,582,125,Richard Pryce,125,Richard Pryce,125,Richard Pryce
605,620A3328,634,73,暇椅 衣祈 意句喜遺,73,Recording Studio,73,Recording Studio
606,62486FBE,383,129,五遠,129,Anju,129,Anju
607,638A0589,480,32,影員悪 沿影蓋偉,32,Kimihiro Miura,32,Kimihiro Miura
608,63C8591F,733,3,為科割 挨察炎,3,Audio Effects,3,Audio Effects
609,63EE694C,845,16,Yihuei Chien,16,Yihuei Chien,16,Yihuei Chien
610,6483AD55,849,12,Nina Lin,12,Nina Lin,12,Nina Lin
611,64E7C190,476,36,飲衣 芽汚,36,Special Effects,36,Special Effects
612,6525ABA7,379,133,因音謁穏餌謁,133,Jachdwalt,133,Jachdwalt
613,65A2E244,906,2,歌関以 育益意階,2,Yunosuke Kobari,2,Yunosuke Kobari
614,66A17FC9,578,129,Jonathan Williams,129,Jonathan Williams,129,Jonathan Williams
615,66F9EE91,938,1,影綾益 肩謁,1,Kento Mieno,1,Kento Mieno
616,676315FE,676,31,挨維挨運影 維為圧餌,31,Masaharu Imaizumi,31,Masaharu Imaizumi
617,6838AB6D,432,80,飴益愛 偶意階,80,Ryosuke Kakuta,80,Ryosuke Kakuta
618,687AF7FB,586,121,Abbey Road Studios,121,Abbey Road Studios,121,Abbey Road Studios
619,68BFE28E,802,22,"PRODUCT MARKETING MANAGER, EU PARTNER RELATIONS",22,"PRODUCT MARKETING MANAGER, EU PARTNER RELATIONS",22,"PRODUCT MARKETING MANAGER, EU PARTNER RELATIONS"
620,68DF1340,448,64,違悪挨 俄詐挨,64,Youhei Arai,64,Youhei Arai
621,691D7977,550,157,Toby Hulbert,157,Toby Hulbert,157,Toby Hulbert
622,699EAD9F,895,8,Kiyoko Hirayama,8,Kiyoko Hirayama,8,Kiyoko Hirayama
623,69B89DCC,684,23,環餌陰穏 蓋偉嘘陰,23,Masataka Furukawa,23,Masataka Furukawa
624,69FAC15A,531,176,安影因意 謁逸歌,176,Tomoko Joho,176,Tomoko Joho
625,6A3C49A2,484,28,陰安因 以詠,28,Rina Kagaya,28,Rina Kagaya
626,6A7E1534,729,7,為科割 皆偉悟溢,7,Audio Producer,7,Audio Producer
627,6A99AD19,756,3,挨怨一沿 階挨挨越,3,Keiichi Isozaki,3,Keiichi Isozaki
628,6B5BC72E,649,58,堪沿移 喜一迂,58,Packaging Design,58,Packaging Design
629,6BBC7F03,630,77,暇椅 衣祈,77,Recording,77,Recording
630,6BFE2395,387,125,異拐越陰,125,Munechika,125,Munechika
631,6C360337,653,54,皆偉逸眼 異苑,54,Promotional Video,54,Promotional Video
632,6CD1BB1A,626,81,雲叶,81,Director,81,Director
633,6D13D12D,725,11,意安 環嘘,11,Futa Suga,11,Futa Suga
634,6D35E17E,853,8,Wayne Li,8,Wayne Li,8,Wayne Li
635,6DF46900,761,6,降 穴,6,Hong xu,6,Hong xu
636,6E70BD6E,554,153,雲遠,153,Musicians,153,Musicians
637,6E970543,525,2,― 握嘘 ―,2,-Guitar-,2,-Guitar-
