section,index,id_hex,slot,ja,kr
3,157,E482CB65,text3,"\x82\xADウルが車に乗り込むと、
停まっていた行列が動き出す。",
3,158,7454D77A,text1,き出す。,
3,159,FB1FE871,text1,\x8Cほど挨拶にうかがいますので、それではまた。,
3,161,B44F5AD6,text3,停まっていた行列が動き出す。,
3,163,110F88A4,text1,\x98\x8Eるくて礼儀正しくて。,
3,164,F987FBDD,text1,\x81\xBEでは言わないけど、もう少しだけあのコみたいなら可愛げがあるのかな？,
3,165,C5CE7815,text4,それにしても……ふふん。,
3,166,3498CAC0,text4,\x82\xAFオンが笑みを漏らしながら、ネコネの頬をプニプニとつつく。,
3,167,6D4FE63B,text1,をプニプニとつつく。,
3,168,08D14908,text4,うです？　別に普通だと思うのです。,
3,169,4662B5F8,text3,\x81きっとネコネのことが……,
3,170,737077F4,text3,\x83\x86ィエもそう思わない？,
3,171,2125F5EB,text3,"い、何だか温かな気持ちが伝わってくるような……
ポカポカしました……",
3,172,5F7984B9,text1,"な気持ちが伝わってくるような……
ポカポカしました……",
3,173,3EB8D6FF,text1,"\xAF色恋沙汰が好きだと相場が決まってるが、
妙に盛り上がってるな。",
3,174,6CED54E0,text4,\x8C話しかけてくるのは、わたしが<兄:あに>さまの妹だからなのです。,
3,175,71E86458,text4,\x85\x84:あに>さまとキウルは兄弟の誓いを結んでいまして。,
3,177,A52994E9,text3,\xB9であるわたしが<何時:いつ>も本ばかり読んでいるのを気にかけて、よく話しかけてくるのです。,
3,178,0069469B,text1,\x81\xA4>も本ばかり読んでいるのを気にかけて、よく話しかけてくるのです。,
3,179,F13FF44E,text3,"\x81\xA7すから、
気にする必要は無いと言ってるですが。",
3,180,547F263C,text3,"……なんだ。
ちなみにネコネは彼のこと、どう……思ってるの？",
3,181,1038127E,text3,"\x80\x81詰めが甘い、泣き虫、
精神的に<脆:もろ>い、努力は認める、才能はあるのに、",
3,182,4C0E2DFA,text4,\x8D違えてる。,
3,184,0923233F,text3,\x81\x99が、取りあえずそんな感じなのです。,
3,186,A4865E83,text4,もしかして、彼のこと迷惑に思ってたりなんて……,
3,188,72DFBD9E,text3,"らないです。
何故、迷惑に思う必要があるですか？",
3,189,220E70FC,text1,必要があるですか？,
3,192,3954FE2D,text1,\x81\x8Bな。,
3,193,051D7DE5,text1,\x99ら思われていなかったのか。,
3,205,89C4BECC,text3,\xAAく、市場通りをぶらぶらと歩く。,
3,206,0F50CC62,text1,れた例の件で仲間集めをしなければいけないのだが……,
3,208,2E1C7F12,text1,\x81焦ったところで良い人材が見つかるとは限らないしな。,
3,209,1255FCDA,text1,\xBA材が見つかるとは限らないしな。,
3,212,B0BD1A5C,text3,モフモフ、ムグムグ……,
3,213,92826CCC,text3,\xAE粉を練った生地を発酵させ蒸したものらしいが,
3,215,7F8CCE25,text1,\x81\xAA甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,
3,216,F918BC8B,text1,\xA8絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,
3,219,FA6B796B,text4,\x82\xABッコイイおにーさん。,
3,220,6289FE9D,text1,\x83コイイおにーさん。,
3,221,5EC07D55,text3,"\x8Bとそこには、
ほんわかとした雰囲気の少女がこちらを見つめていた。",
3,222,46F56AB5,text1,の少女がこちらを見つめていた。,
3,224,7CBB17E3,text1,\xBFは格好良かったのに、前からは残念賞や……,
3,225,3B1541BD,text1,\xAF残念賞や……,
4,0,BC8D5D72,text4,"しかも、そのまま普通に語りかけてくるって……
まったく悪気が無いっぽい！？",
4,1,A5966C33,text1,"って……
まったく悪気が無いっぽい！？",
4,2,4044F86E,text1,\x96\xA3って名の<旅籠屋:はたごや>、どこか知らん？,
4,4,0D8C5965,text1,\x81\xA7白楼閣っていうと……あそこしかないか。,
4,5,C6D08AC0,text1,\x81\xA6ると言えば知ってるな。,
4,7,108969DD,text1,\x80\xA6…自分もちょうど戻る所だし案内してやるか。,
4,8,76126923,text4,んって白楼閣に住んでたんか。じゃあ、これからお隣さんになるんやね,
4,9,160F7B88,text1,\x93やね,
4,10,5D41C8D6,text1,\xA3てるんよ,
4,11,AC177A03,text3,\x8C。正確には、自分が喰っているモノへの視線が,
4,12,E759C95D,text4,\x83\x83と見られると喰いにくいだろうが,
4,14,AD7D4084,text1,\x81\x91ど、ありがとな～,
4,15,ABFB52D1,text4,"\x95ん、ええヒトやねぇ。
ウチな、アトゥイ言うんぇ。おにーさんは？",
4,16,60A78174,text1,"\x82\x84ねぇ。
ウチな、アトゥイ言うんぇ。おにーさんは？",
4,20,FB36C362,text3,\x9Fクオンが褒めるだけだからかなり怪しかったが……,
4,21,8A72114C,text4,\x81\xA0ったんだな。,
4,22,C13CA212,text4,"そう言われるとくすぐったいというか、
本名でないとしても照れるな。",
4,23,57C989BC,text1,"\x8Fれるとくすぐったいというか、
本名でないとしても照れるな。",
4,28,871678F4,text4,こで沈黙する？,
4,29,01820A5A,text3,\x80\x81おにーさんてば、ほんに残念賞や,
4,31,3B886B2A,text3,さんの後ろ姿な、ほんにキュンってするくらいカッコよかったんよ。運命の人に会えたかと思ったくらいやもん,
4,32,70C6D874,text1,\xAE人に会えたかと思ったくらいやもん,
4,34,3AE251AD,text4,\x81\xA6……ウチのトキメキを返して欲しいくらいやわ,
4,35,3C6443F8,text1,\x81\x97いくらいやわ,
4,36,772AF0A6,text3,\xBCさんの砕け散った心を返せ。さんざん持ち上げておいてから、どん底に落としおってからに,
4,39,A7F501EE,text4,く、何が言いたいんだ？　<褒:ほ>めてるんだか<貶:けな>してるんだか、どっちだ ,
4,40,ECBBB2B0,text1,？　<褒:ほ>めてるんだか<貶:けな>してるんだか、どっちだ ,
4,42,56A3B33B,text4,"なあなあ、その白楼閣ってどんなトコなん？
ウチな、帝都に来るの初めてやから、何も知らないんよ。",
4,43,B40BDC7D,text1,\x82\x84から、何も知らないんよ。,
4,44,7F570FD8,text4,\x82\xABイ湯船の風呂がある。,
4,46,329FAED3,text4,"\x84な。
寝床は広いし、メシも美味いし、特に風呂は最高だ。",
4,47,AF88FE90,text1,美味いし、特に風呂は最高だ。,
4,48,E4C64DCE,text4,大浴場はなかなか無いらしい。,
4,49,E2405F9B,text3,\x83\x81を出て独り暮らしを選んだの、正解かもな～。,
4,50,291C8C3E,text3,\x82\x93だろうな。,
4,51,5.86E+14,text3,下の聖誕祭に合わせて上京することになってな？,
4,52,93048DB5,text3,こなんよ。,
4,53,926EB732,text4,"やキウルと同じか。
つまり、いいとこのお嬢さんってことか？",
4,54,D920046C,text1,つまり、いいとこのお嬢さんってことか？,
4,55,DFA61639,text4,仕草一つにしても品があるというか……,
4,56,94E8A567,text4,"\xBBいが居ないな。　そうだとすれば、
家来の一人くらい連れているはずなんだが……考えすぎか。",
4,57,89ED95DF,text1,\xA6いるはずなんだが……考えすぎか。,
4,58,42B1467A,text3,\x82\x92掛けるわけではないが、さり気なく聞いてみる。,
4,59,4437542F,text3,屈で邪魔やから、脱け出してきたんぇ。,
4,61,7E3D355F,text1,ぱ自由気ままに暮らしたいしなぁ。,
4,62,B561E6FA,text3,\xA7一人暮らしすることにしたんぇ。,
4,64,E8C81EF1,text1,\x81\xAAってるんじゃないか？,
4,66,A500BFFA,text4,"\x8D合っていたら、ずいぶんと時間を食ってしまったが、
やがて楼閣の外観が見えてくる。",
4,67,B8058F42,text4,"\xB6\xBA麗やなぁ。
いい雰囲気やぇ。",
4,69,6F095862,text3,\x94\xA8意してくれた屋敷よりも、楽しくなりそうやぇ。,
4,70,75DF4EB2,text4,\xA3た？,
4,71,3E91FDEC,text3,"つもりだったのか、
クオンが玄関から出てきた。",
4,72,4FD52FC2,text4,"、ああ。
いや……やっぱなかなか……な？",
4,73,8489FC67,text3,"ん、仕方ないかな。
簡単に見つかるものでもないし、焦らずに根気よく捜そ。",
4,75,4EBF1545,text4,"\x81\x99ごい<別嬪:べっぴん>さんや。
なぁなぁおにーさん、この<別嬪:べっぴん>さんて、知り合いなんけ？",
4,76,C82B67EB,text1,んて、知り合いなんけ？,
4,78,5D3F3AE0,text3,\x88\xA4らないって言うから、案内してきたんだが。,
4,79,8365D4B5,text3,\x81\xAAるんよ。　よろしゅうなぁ。,
4,80,9E60E40D,text1,"だ。
<私:わたくし>はクオン、こちらこそよろしくお願いかな。",
4,81,4C2706E9,text1,\xA8\x80ってほしいな。,
4,82,127EAC27,text4,"して、アレなん？　クオンはんとおにーさん、ひょっとして……
恋人同士だったりするんけ？",
4,83,53BA25FD,text1,\xBA同士だったりするんけ？,
4,84,01EFA7E2,text3,ントけ？　アツアツちゃうんちゃうのん？,
4,85,69B0448D,text1,\x8Bと言えば恩人ってことになるな、一応。,
4,86,A2EC9728,text1,\x81\xABなるな、一応。,
4,87,F3B9D6F2,text1,\x80\x80考えたこともなかった。,
4,89,A76A46B8,text1,のん……,
4,90,F53FC4A7,text3,"\x93～？　もしそうなら、
今後の参考にいろいろ聞いてみたかったんよ。",
4,91,6.83E+09,text3,"\x8B、
恋人同士ならいろいろスゴイことしてるんやろうなぁって。",
4,92,BA6F7600,text4,\x83\xACとかコレ……,
4,93,3CFB04AE,text3,\x81\xA6みたいんよ。,
4,94,EEBCE64A,text3,いぇ。,
4,96,D4B6873A,text4,\x81\xBEってるぇ。,
4,98,9E920EE3,text4,\x8F言い切ったよ……,
4,99,98141CB6,text1,\xA3たよ……,
4,100,D35AAFE8,text4,ら、もう行くな？　とと様が追っ手に四天王なんか差し向けてくるから、ちょっとだけ疲れちゃったんよ。,
4,101,4E4DFFAB,text1,し向けてくるから、ちょっとだけ疲れちゃったんよ。,
4,102,85112C0E,text3,"ひ、あれだけ念入りに潰したら、
もう追っ手の心配はいらないぇ……",
4,103,9A8C0F1A,text4,とんでないことを言ってる気がする。,
4,105,398F3FD0,text3,"を流してくるといいかな。
ここのお湯は最高だから。",
4,106,72C18C8E,text4,お風呂も楽しみにしてたんよ。,
4,107,0CFC980B,text3,\x81\xA7案内してくれてありがとなぁ。,
4,108,DEBB7AEF,text1,\x81\xAAがら去って行くアトゥイ。,
4,109,41343900,text4,\x8Fった子だね。,
4,110,8A68EAA5,text3,"\xAAいが、お前が言うなと言う気持ちで一杯だ。
変わっているという点ではクオンも負けてないだろ。",
4,111,177FBAE6,text1,ているという点ではクオンも負けてないだろ。,
4,112,5C3109B8,text4,\x80\x81りながら、そんな事を思った。,
4,113,5AB71BED,text1,\xBA\x8Bを思った。,
4,122,7A5462F7,text1,\x82\x8Bキウルも加わり、意気揚がるハクたち。,
4,123,0B659D66,text1,\x81\x9Fち。,
4,124,FCC01059,text3,\x9Dの任務は、モズヌ盗賊団を再び捕らえることだった。,
4,126,C6CA7129,text4,"一味は、捕縛された後に収監されていたが、
官吏の隙をついて脱獄し、広い帝都のどこかに潜伏しているという。",
4,127,0D96A28C,text1,"捕縛された後に収監されていたが、
官吏の隙をついて脱獄し、広い帝都のどこかに潜伏しているという。",
4,128,2048CEA5,text4,\x83\x8Cのこと、困難な任務になると思われた。,
5,0,D720A668,text1,\x81\xA1は必死で追う#@－－#,
5,1,FC0DF5AB,text1,んヨ！　追っ手が来やがった！,
5,2,E516C4EA,text1,\x81\x82のクソ鳥が追いかけてきてるじゃんヨ！,
5,3,AA57522D,text1,等、とっととズラかるじゃん！,
5,4,B34C636C,text1,ルティエ様！？,
5,5,986130AF,text1,\x84かけて来やがった！,
5,7,AB536D45,text3,このコのこと、そんなふうに言わないであげて下さい……,
5,8,D62244DC,text1,のコのこと、そんなふうに言わないであげて下さい……,
5,11,CB277464,text3,の、優しい普通のホロロン鳥なんです……,
5,12,B6565DFD,text1,、優しい普通のホロロン鳥なんです……,
5,15,6B4078F2,text3,\x81ぁッ！！,
5,16,C678B554,text1,\x81ッ！！,
5,17,F6C13DC6,text1,ひゃぅ……,
5,18,A7F08385,text3,\x80\x81どこがホロロン鳥だ！,
5,19,EBD3F4C2,text1,\x81\xA9こがホロロン鳥だ！,
5,20,01C39417,text1,\xB3鳥だ！,
5,22,10215649,text3,\x81\xA3て<禍日神:ヌグィソムカミ>に取り憑かれてるじゃんヨ！,
5,26,DBD03813,text4,"が普通のホロロン鳥に見えるってか？
オメェ等、目が腐ってんじゃねえの！？",
5,27,108CEBB6,text1,\x81目が腐ってんじゃねえの！？,
5,28,96189918,text1,"ってのはな、もっと小さいじゃん！
もっと愛嬌があるじゃん！　もっと色鮮やかじゃん！！",
5,30,6C01EDDF,text1,\xA6…そうなのか？,
5,32,21C94CD4,text4,\xB3ネ？,
5,33,EA959F71,text3,二人とも、何で目をそらす。,
5,35,D09FFE01,text3,"\xB8\x8D細工で巨大なホロロン鳥が、
いてたまるかヨォォォ！！",
5,37,B6FBE002,text1,\xADロロロッ！,
5,38,D90C3799,text3,\x87ぇッ、この地味地味な、ウンコ色鳥！！,
5,39,E545B451,text4,\x9C\xB0味なんかじゃない！,
5,41,012A35CE,text1,"\x82\xA6、ほんとの……
ホントのことを言っただけじゃんよ……",
5,44,E19E4545,text3,"して初めての任務は無事完了した。
ハクたちの活躍により、モズヌ一味は再び投獄され、沙汰を待つばかりとなった。",
5,45,44DE9737,text1,"任務は無事完了した。
ハクたちの活躍により、モズヌ一味は再び投獄され、沙汰を待つばかりとなった。",
5,46,C86AF9A6,text1,"
ハクたちの活躍により、モズヌ一味は再び投獄され、沙汰を待つばかりとなった。",
5,48,226D60CF,text3,"\x82\xAFたち。
この先も彼らは、帝都に安寧をもたらすため、奔走することであろう。",
5,49,12D4E85D,text1,をもたらすため、奔走することであろう。,
5,50,23914F3F,text4,\x81\xA6それは、あくまで民衆の与り知らぬところであった。,
5,51,C48D0B40,text1,与り知らぬところであった。,
5,54,7813189E,text1,\x80\x81帝都は年に一度の皇女聖誕祭を迎えていた。,
5,56,EA408FD8,text4,ライ。,
5,57,C16DDC1B,text1,\xA4\xA7将ミカヅチの兄、ライコウ。,
5,58,D876ED5A,text3,土のオーゼン。,
5,60,86CDA6CB,text4,護りの戦いを得意とする女傑、鎮守のムネチカ。,
5,61,9FD6978A,text4,も既に皇としての威厳を湛える皇女アンジュに、民衆は熱狂した。,
5,63,C98C300C,text3,"\x81\xA3た頃。
再び現れた謎の双子により、ハクは不思議な庭園に招かれる。",
5,65,FBBA528E,text3,はホノカと名乗った。,
5,66,7C224E41,text4,\x98憶をなくしてから今までの境遇を話して聞かせるハク。,
5,67,65397F00,text1,るハク。,
5,68,B539AE7E,text3,かけるホノカ。,
5,69,AC229F3F,text4,"\x81\xA9こか切ないような、
言いようのない思いに囚われたのだった。",
