section,index,id_hex,off1,off2,off3,off4,text1,text2,text3,text4
0,139,BB84F5AE,19182,19182,19277,19359,の後は、全力で駆け抜けぬけること,の後は、全力で駆け抜けぬけること,光弾か#@－－#,
0,140,966F5373,19447,19447,19460,19473,\xBF\xAB跑！！,\xBF\xAB跑！！,"ll right! Everyone, run!","ryone, run!"
0,141,C43AD16C,19479,19479,19492,19505, run!, run!,\x82\x83#@ーーー#ッ、目がっ、目が#@ーーー#っ！？,#ッ、目がっ、目が#@ーーー#っ！？
0,142,45428B10,19519,19519,19547,19572,\x81\xA3、目が#@ーーー#っ！？,\x81\xA3、目が#@ーーー#っ！？,\x81？,\x84を蹴落としたい……
0,143,1717090F,19602,19602,19717,19811,-,-,"
",\xB7\xA4
0,144,088A2A1B,19903,19903,19967,20004,,,,\xC4
0,145,2DD89892,20030,20030,20064,20095,\xF9\xDA\xD8,\xF9\xDA\xD8,\xE3,
0,146,30DDA82A,20108,20108,20237,20332,\xBF\xB3H=F,\xBF\xB3H=F,,\x89
0,147,FB817B8F,20391,20391,20437,20474,\xBE^,\xBE^,,
0,148,931B680D,20542,20542,20564,20583,,,b!,
0,149,5847BBA8,20599,20599,20615,20631,,,"\x82\x89がら逃げてきたハクたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。","\xA6きたハクたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。"
0,150,AE7CCD64,20641,20641,20693,20736,"クたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。","クたち。
安堵するも束の間、蟲を引き連れたボロギギリが、血の匂いをたどり追ってきた。",連れたボロギギリが、血の匂いをたどり追ってきた。,\x82\x92たどり追ってきた。
0,151,624DDAD8,20767,20767,20852,20919,"\x93\x88克等人好不容易逃生。
未能安心多久，巨奇利就帶著蟲群，循著血的味道追了上來。","\x93\x88克等人好不容易逃生。
未能安心多久，巨奇利就帶著蟲群，循著血的味道追了上來。",\x91\x97血的味道追了上來。,"ed alive,
but before they can so much as catch their breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…"
0,152,B4673FE0,20969,20969,21006,21046,"ir breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…","ir breath,
the Boro-Gigiri and its legion of bugs catch on
to the scent of blood…","gion of bugs catch on
to the scent of blood…",ood…
0,153,7856285C,21072,21072,21172,21173,"\x80\x81蟲達を里まで誘き寄せてしまう。
それを防ぐには、何としてもここで食い止めねばならなかった。","\x80\x81蟲達を里まで誘き寄せてしまう。
それを防ぐには、何としてもここで食い止めねばならなかった。",\x81\x84止めねばならなかった。,\x84止めねばならなかった。
0,154,F9AF9EEB,21175,21175,21275,21276,\xAD\xA2めねばならなかった。,\xAD\xA2めねばならなかった。,劇，無論如何都得在這裡阻止牠們才行。,\x8A\x87，無論如何都得在這裡阻止牠們才行。
0,155,359E8957,21278,21278,21372,21373,，無論如何都得在這裡阻止牠們才行。,，無論如何都得在這裡阻止牠們才行。,"ack to the village.
To prevent that, they try anything they can to hold
the enemy back.","ck to the village.
To prevent that, they try anything they can to hold
the enemy back."
0,156,2FF67DF6,21375,21375,21493,21494," to the village.
To prevent that, they try anything they can to hold
the enemy back."," to the village.
To prevent that, they try anything they can to hold
the enemy back.","ウコンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。","\x82\xA6コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。"
0,157,E3C76A4A,21496,21496,21566,21567,"コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。","コンと分かれ、
怯えるマロロと共にボロギギリを待ち伏せする。",ち伏せする。,\x81\xA1伏せする。
0,158,655318E4,21569,21569,21615,21616,伏せする。,伏せする。,"分開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。","\x88\x86開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。"
0,159,4001AA6D,21618,21618,21685,21686,"開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。","開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。","litting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together.","itting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together."
0,160,5F597994,21688,21688,21752,21753,"ting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together.","ting with Kuon and Ukon,
Haku helps Maroro overcome his fears
to lie in wait for the Boro-Gigiri together.", lie in wait for the Boro-Gigiri together.,lie in wait for the Boro-Gigiri together.
0,161,0D0CFB8B,21755,21755,21801,21802,e in wait for the Boro-Gigiri together.,e in wait for the Boro-Gigiri together.,、ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。,\x80\x81ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。
0,162,157DF04D,21804,21804,21871,21872,ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。,ハクが思いついたのは、自らを囮にした捨て身の撃退作戦だった。,\x92\x83退作戦だった。,\x83退作戦だった。
0,163,47287252,21874,21874,21974,21975,\x80\x80作戦だった。,\x80\x80作戦だった。,"Haku plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand.","aku plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand."
0,164,58B55146,21977,21977,22002,22003,"u plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand.","u plans to offer himself up as a decoy,
risking life and limb so they can gain the
upper hand.","up as a decoy,
risking life and limb so they can gain the
upper hand.","p as a decoy,
risking life and limb so they can gain the
upper hand."
0,165,0AE0D359,22005,22005,22045,22046,"as a decoy,
risking life and limb so they can gain the
upper hand.","as a decoy,
risking life and limb so they can gain the
upper hand.","y can gain the
upper hand."," can gain the
upper hand."
0,166,8EECB25B,22048,22048,22064,22065,"an gain the
upper hand.","an gain the
upper hand.",r hand., hand.
0,167,DCB93044,22067,22067,22101,22102,and.,and.,\xA7おじゃるよ！？,おじゃるよ！？
0,168,C3241350,22104,22104,22183,22184,\x8Aじゃるよ！？,\x8Aじゃるよ！？,"st of fiends;
see the burning purpose that doth
drive them forth!","t of fiends;
see the burning purpose that doth
drive them forth!"
0,169,9171914F,22186,22186,22295,22296,"of fiends;
see the burning purpose that doth
drive them forth!","of fiends;
see the burning purpose that doth
drive them forth!",…,\x80\xA6
0,170,6027239A,22298,22298,22350,22351,,,\x89\x8Bく離れている。,\x8Bく離れている。
0,171,DC7CC0A9,22353,22353,22381,22382,\x81\x8F離れている。,\x81\x8F離れている。,\xBA\x86……很順利地讓牠跟那些嘍囉們分開了。,\x86……很順利地讓牠跟那些嘍囉們分開了。
0,172,A241D42C,22384,22384,22442,22443,\x80\xA6…很順利地讓牠跟那些嘍囉們分開了。,\x80\xA6…很順利地讓牠跟那些嘍囉們分開了。,"e it is. It's keeping its distance from
the small fry."," it is. It's keeping its distance from
the small fry."
0,173,691D0789,22445,22445,22617,22618,"t is. It's keeping its distance from
the small fry.","t is. It's keeping its distance from
the small fry.",\x95誘最關鍵的巨奇利呢？,誘最關鍵的巨奇利呢？
0,174,0187140B,22620,22620,22639,22640,\x98最關鍵的巨奇利呢？,\x98最關鍵的巨奇利呢？,利呢？,\x88\xA9呢？
0,175,53D29614,22642,22642,22685,22686,呢？,呢？,"dest
thou to lure the beast as a moth to
the siren flame?","est
thou to lure the beast as a moth to
the siren flame?"
0,176,4ED7A6AC,22688,22688,22770,22771,"t
thou to lure the beast as a moth to
the siren flame?","t
thou to lure the beast as a moth to
the siren flame?",\x80擊。,擊。
0,177,858B7509,22773,22773,22891,22892,\x8A。,\x8A。,リにぶちかませ。,\x83\xAAにぶちかませ。
0,178,031F07A7,22894,22894,22955,22956,にぶちかませ。,にぶちかませ。,一擊。,\xB8\x80擊。
0,179,514A85B8,22958,22958,22983,22984,擊。,擊。,"ff. I need you to hit
it with the biggest, flashiest spell you have.","f. I need you to hit
it with the biggest, flashiest spell you have."
0,180,4E125641,22986,22986,23020,23021," I need you to hit
it with the biggest, flashiest spell you have."," I need you to hit
it with the biggest, flashiest spell you have.","gest, flashiest spell you have.","est, flashiest spell you have."
0,181,6C2D20D1,23023,23023,23084,23085,"t, flashiest spell you have.","t, flashiest spell you have.",\xA0け釣り上げることが出来る。,け釣り上げることが出来る。
0,182,7331EF0E,23087,23087,23127,23128,\x91釣り上げることが出来る。,\x91釣り上げることが出来る。,\xAA要順利，應該就能只吸引到牠的注意。,要順利，應該就能只吸引到牠的注意。
0,183,CF6A0C3D,23130,23130,23155,23183,\x81順利，應該就能只吸引到牠的注意。,\x81順利，應該就能只吸引到牠的注意。,吸引到牠的注意。,"it goes just right, you'll distract it and
lure it here."
0,184,A09DDBA6,23209,23209,23276,23277," distract it and
lure it here."," distract it and
lure it here.",,由麻、麻呂來嗎？
0,185,6CACCC1A,23279,23279,23325,23326,\xB1麻、麻呂來嗎？,\xB1麻、麻呂來嗎？,"\x96に誰が居るんだ。
急げ、グズグズしてたら囮になった連中が喰われる羽目になる。","に誰が居るんだ。
急げ、グズグズしてたら囮になった連中が喰われる羽目になる。"
1,0,1FC02918,1004,1004,1162,1278,"近分開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。","近分開行動，
和害怕不已的麻呂呂一起埋伏巨奇利。",he Boro-Gigiri together.,\x81\xA3た。
1,1,34ED7ADB,1449,1449,1604,1726,"he
upper hand.","he
upper hand."," purpose that doth
drive them forth!",雑魚達と上手く離れている。
1,2,2DF64B9A,1856,1856,1981,2079,"its distance from
the small fry.","its distance from
the small fry.",\xA9\xB1說回來，您要如何引誘最關鍵的巨奇利呢？,"st
thou to lure the beast as a moth to
the siren flame?"
1,3,62B7DD5D,2191,2191,2291,2370,EALLY hard.,EALLY hard.,\xB6ちかませ。,"t stuff. I need you to hit
it with the biggest, flashiest spell you have."
1,4,66E6B52A,2468,2468,2520,2557,イツだけ釣り上げることが出来る。,イツだけ釣り上げることが出来る。,要順利，應該就能只吸引到牠的注意。,\x89\xA0的注意。
1,5,AAD7A296,2645,2645,2679,2695,\x81\x8Cでおじゃるか？,\x81\x8Cでおじゃるか？,\xBA\xBB呂來嗎？,e? H-Humble Maroro?
1,6,2C43D038,2717,2717,2770,2834,"\x96に誰が居るんだ。
急げ、グズグズしてたら囮になった連中が喰われる羽目になる。","\x96に誰が居るんだ。
急げ、グズグズしてたら囮になった連中が喰われる羽目になる。",たら囮になった連中が喰われる羽目になる。,"了你還有誰呢。
快點，再拖拖拉拉下去，那些當誘餌的人就要被吃掉了。"
1,7,E072C784,2893,2893,2984,3045,\xBA\x9B當誘餌的人就要被吃掉了。,\xBA\x9B當誘餌的人就要被吃掉了。,"cting as decoys are
gonna end up eaten!","んなことをしたら、
マロに向かってくるのではおじゃらぬか！？"
1,8,FA1A3325,3139,3139,3158,3174,\xAF可是，這樣一來牠就會朝向麻呂襲擊而來！？,\xAF可是，這樣一來牠就會朝向麻呂襲擊而來！？,來牠就會朝向麻呂襲擊而來！？,\x90\x91麻呂襲擊而來！？
1,9,362B2499,3207,3207,3220,3230,"ld! If I weave the ley-thread so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?","ld! If I weave the ley-thread so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?","e the ley-thread so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?","thread so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?"
1,10,B7D2922E,3236,3236,3312,3361," so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?"," so
ensorcelled#@－－# Would such a spell not...
lure it directly toward me!?",e!?,分達がいる。
1,11,7C8E418B,3448,3448,3521,3576,"...
...Don't worry. I'll be here.","...
...Don't worry. I'll be here.",\x9Bントに大丈夫でおじゃるか？,\x89默是……真的沒問題吧？
1,12,8AB53747,3636,3636,3673,3698," a touch long
before giving thine answer!
Speak truth#@－－#is there no d-danger?"," a touch long
before giving thine answer!
Speak truth#@－－#is there no d-danger?","wer!
Speak truth#@－－#is there no d-danger?",is there no d-danger?
1,13,468420FB,3719,3719,3835,3936,,,克大人……,て何を信じるというのでおじゃる。
1,14,C091BE9E,4028,4028,4138,4205,，那還能相信誰呢。,，那還能相信誰呢。, bosom friends?,\x88！
1,15,0CA0A922,4320,4320,4384,4448,"
Excelsior!","
Excelsior!",而已。,tanding here.
1,16,8D591F95,4486,4486,4566,4615,らウコン達が何とかするだろ。,らウコン達が何とかするだろ。,\x8F\xB3近他們也會出手的吧。,"s happen, it's gonna fall
to Ukon and the others to take care of it."
1,17,41680829,4724,4724,4758,4783,哦。,哦。,くらうでおじゃる、にょほぉ#@－－#んっ！！,\x80\x81にょほぉ#@－－#んっ！！
1,18,5B00FC88,4820,4820,4836,4855,\x94\x94唔……吃麻呂這一擊，喔呵#@－－#！！,\x94\x94唔……吃麻呂這一擊，喔呵#@－－#！！,\xBB呂這一擊，喔呵#@－－#！！,呵#@－－#！！
1,19,905C2F2D,4870,4870,4989,5060,！,！,\xAF何とかならんのか？,的叫聲嗎？
1,20,16C85D83,5158,5158,5214,5245,\x81\xA0、来るか#@－－#,\x81\xA0、来るか#@－－#,..Well? Is it gonna come this w#@－－#,#@－－#
1,21,DAF94A3F,5336,5336,5361,5398,\xA6…還是被引來了啊。,\xA6…還是被引來了啊。,。,"coming
with it, too... Looks like that did the trick."
